vegetation_id,block_id,hazard_condition,status,voltage,h_conductor,x_distance,pole_from,pole_to,longitude,latitude,las_id,F3d_clearance,vegetation_height,floc_id,circuit_name,flight_date
0548300616,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.68,17.86,2312210E,1806207E,-116.9126089,33.89993304,Dysart-GEO1-20210408,-1.4,42.78,ED-05483,DYSART,20210408
0548300617,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,38.31,18.93,2138065E,2138066E,-116.9094723,33.90692367,Dysart-GEO1-20210408,-1.4,41.44,ED-05483,DYSART,20210408
0548300618,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.99,18.01,2293466E,2293465E,-116.9083188,33.90568367,Dysart-GEO1-20210408,-1.38,42.99,ED-05483,DYSART,20210408
0548300619,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,27.58,23.58,456034S,2152039E,-116.9147951,33.89619436,Dysart-GEO1-20210408,-1.36,36.89,ED-05483,DYSART,20210408
0548300620,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.96,23.29,4421715E,4421714E,-116.9049945,33.89819205,Dysart-GEO1-20210408,-1.34,47.84,ED-05483,DYSART,20210408
0548300621,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.31,14.75,2312209E,2312210E,-116.9118235,33.89991843,Dysart-GEO1-20210408,-1.34,38.6,ED-05483,DYSART,20210408
0548300622,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,27.83,36.91,2210850E,2210849E,-116.9250378,33.90731368,Dysart-GEO1-20210408,-1.34,45.31,ED-05483,DYSART,20210408
0548300623,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,38.08,22.09,4016233E,4016234E,-116.9227199,33.89996776,Dysart-GEO1-20210408,-1.33,45.26,ED-05483,DYSART,20210408
0548300624,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.42,24.1,2033687E,2033688E,-116.9166269,33.89138734,Dysart-GEO1-20210408,-1.33,43.01,ED-05483,DYSART,20210408
0548300625,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.03,15.51,2210843E,2210870E,-116.923922,33.90362135,Dysart-GEO1-20210408,-1.32,41.81,ED-05483,DYSART,20210408
0548300626,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.35,26.64,2033686E,2069938E,-116.9163504,33.8930249,Dysart-GEO1-20210408,-1.31,43.58,ED-05483,DYSART,20210408
0548300627,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.45,29.57,2210870E,2210842E,-116.922688,33.90365389,Dysart-GEO1-20210408,-1.3,44.57,ED-05483,DYSART,20210408
0548300628,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.25,12.01,2210853E,2210852E,-116.9254409,33.90853415,Dysart-GEO1-20210408,-1.25,29.89,ED-05483,DYSART,20210408
0548300629,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.73,31.87,4467344E,4467343E,-116.9063119,33.90585724,Dysart-GEO1-20210408,-1.22,48.89,ED-05483,DYSART,20210408
0548300630,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,39.01,19.48,2210853E,2210852E,-116.9256393,33.9086234,Dysart-GEO1-20210408,-1.18,35.77,ED-05483,DYSART,20210408
0548300631,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.71,27.13,4467341E,2138063E,-116.9064566,33.90689934,Dysart-GEO1-20210408,-1.15,41.04,ED-05483,DYSART,20210408
0548300632,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,28.08,14.73,2326319E,2326318E,-116.9015823,33.89984731,Dysart-GEO1-20210408,-1.13,32.98,ED-05483,DYSART,20210408
0548300633,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.19,16.4,456034S,2152039E,-116.9147421,33.89617498,Dysart-GEO1-20210408,-1.1,34.04,ED-05483,DYSART,20210408
0548300634,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.86,16.25,1971605E,4331302E,-116.9116224,33.89469709,Dysart-GEO1-20210408,-1.09,40.16,ED-05483,DYSART,20210408
0548300635,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.6,14.68,2069938E,2033685E,-116.9160973,33.89350614,Dysart-GEO1-20210408,-1.08,37.59,ED-05483,DYSART,20210408
0548300636,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,40.47,18.13,2293466E,2293465E,-116.9083188,33.90554169,Dysart-GEO1-20210408,-1.04,45.99,ED-05483,DYSART,20210408
0548300637,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.77,34.54,2210850E,2210849E,-116.9250313,33.90740833,Dysart-GEO1-20210408,-1,44.15,ED-05483,DYSART,20210408
0548300638,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.11,14.27,1971605E,4331302E,-116.911617,33.89460199,Dysart-GEO1-20210408,-0.96,37.97,ED-05483,DYSART,20210408
0548300639,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.01,25.43,2210843E,2210870E,-116.9230988,33.90364388,Dysart-GEO1-20210408,-0.94,43.93,ED-05483,DYSART,20210408
0548300640,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.24,37.06,2210857E,2210856E,-116.9271019,33.91117466,Dysart-GEO1-20210408,-0.9,41.31,ED-05483,DYSART,20210408
0548300641,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,28.17,39.1,4467341E,2138063E,-116.9070355,33.90687004,Dysart-GEO1-20210408,-0.89,47.61,ED-05483,DYSART,20210408
0548300642,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,25.34,17.57,4467341E,2138063E,-116.9069442,33.90692864,Dysart-GEO1-20210408,-0.87,31.37,ED-05483,DYSART,20210408
0548300643,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.79,41.29,2138067E,2138066E,-116.9107433,33.90711397,Dysart-GEO1-20210408,-0.85,53.7,ED-05483,DYSART,20210408
0548300644,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.05,44.01,1806208E,1806207E,-116.9132557,33.89998053,Dysart-GEO1-20210408,-0.85,57.44,ED-05483,DYSART,20210408
0548300645,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.59,26.3,2210852E,2210850E,-116.9250587,33.90800582,Dysart-GEO1-20210408,-0.82,38.65,ED-05483,DYSART,20210408
0548300646,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.61,18.72,1971605E,1971604E,-116.9116491,33.8938185,Dysart-GEO1-20210408,-0.82,42.28,ED-05483,DYSART,20210408
0548300647,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.68,13.76,4467344E,4467343E,-116.9062525,33.90589375,Dysart-GEO1-20210408,-0.76,38.04,ED-05483,DYSART,20210408
0548300648,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.69,16.24,2162199E,2260725E,-116.9210234,33.89611758,Dysart-GEO1-20210408,-0.69,38.97,ED-05483,DYSART,20210408
0548300649,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.86,33.13,4467344E,4467343E,-116.9063162,33.90588698,Dysart-GEO1-20210408,-0.67,48.52,ED-05483,DYSART,20210408
0548300650,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.99,25.78,1806217E,10223,-116.917596,33.90250681,Dysart-GEO1-20210408,-0.67,44.23,ED-05483,DYSART,20210408
0548300651,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,27.15,29.3,4467341E,2138063E,-116.9066171,33.90689438,Dysart-GEO1-20210408,-0.63,38.93,ED-05483,DYSART,20210408
0548300652,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.73,39.16,2210858E,2210859E,-116.9284012,33.91233982,Dysart-GEO1-20210408,-0.63,51.5,ED-05483,DYSART,20210408
0548300653,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.2,17.08,2210843E,2210870E,-116.9232285,33.9036218,Dysart-GEO1-20210408,-0.63,36.59,ED-05483,DYSART,20210408
0548300654,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.29,13.9,1971607E,4331302E,-116.9116076,33.89516157,Dysart-GEO1-20210408,-0.61,33.81,ED-05483,DYSART,20210408
0548300655,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.94,12.7,1971607E,4331302E,-116.9116076,33.89488167,Dysart-GEO1-20210408,-0.59,37.91,ED-05483,DYSART,20210408
0548300656,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.6,22.01,2162114E,2138069E,-116.9121615,33.90584095,Dysart-GEO1-20210408,-0.56,38.07,ED-05483,DYSART,20210408
0548300657,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.29,26.86,2069938E,2033685E,-116.9160746,33.89340653,Dysart-GEO1-20210408,-0.55,44.34,ED-05483,DYSART,20210408
0548300658,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.66,11.11,2210856E,2210855E,-116.9268477,33.91070836,Dysart-GEO1-20210408,-0.54,28.54,ED-05483,DYSART,20210408
0548300659,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,27.36,11.13,2210848E,2210849E,-116.9249334,33.9064103,Dysart-GEO1-20210408,-0.49,29.1,ED-05483,DYSART,20210408
0548300660,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.74,41.47,2210853E,2210852E,-116.9252252,33.90831195,Dysart-GEO1-20210408,-0.44,54.56,ED-05483,DYSART,20210408
0548300661,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.01,11.17,4467344E,4332295E,-116.9062918,33.9050563,Dysart-GEO1-20210408,-0.42,35.97,ED-05483,DYSART,20210408
0548300662,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.34,27.89,2210843E,2210870E,-116.9234512,33.9036529,Dysart-GEO1-20210408,-0.38,41.12,ED-05483,DYSART,20210408
0548300663,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,38.74,24.58,4467344E,4332295E,-116.9061648,33.90476468,Dysart-GEO1-20210408,-0.33,44.5,ED-05483,DYSART,20210408
0548300664,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.39,25.91,4467344E,4332295E,-116.9063064,33.90557418,Dysart-GEO1-20210408,-0.32,43.2,ED-05483,DYSART,20210408
0548300665,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.79,17.02,4467344E,4467343E,-116.9062665,33.9063359,Dysart-GEO1-20210408,-0.32,35.96,ED-05483,DYSART,20210408
0548300666,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.35,29.76,2210843E,2210870E,-116.9237469,33.90365966,Dysart-GEO1-20210408,-0.31,44.24,ED-05483,DYSART,20210408
0548300667,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.04,24.55,1971605E,1971604E,-116.911675,33.89346513,Dysart-GEO1-20210408,-0.28,43.47,ED-05483,DYSART,20210408
0548300668,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,26.54,6.17,2210848E,2210849E,-116.9249236,33.90663837,Dysart-GEO1-20210408,-0.26,26.24,ED-05483,DYSART,20210408
0548300669,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.27,39.95,2210843E,2210870E,-116.9237388,33.9036876,Dysart-GEO1-20210408,-0.25,51.57,ED-05483,DYSART,20210408
0548300670,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.87,23.73,2210852E,2210850E,-116.9250398,33.90791838,Dysart-GEO1-20210408,-0.24,37.51,ED-05483,DYSART,20210408
0548300671,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.93,12.59,1971605E,1971604E,-116.9116285,33.89384103,Dysart-GEO1-20210408,-0.2,39.81,ED-05483,DYSART,20210408
0548300672,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.44,35.64,2210852E,2210850E,-116.9250841,33.90795939,Dysart-GEO1-20210408,-0.19,44.45,ED-05483,DYSART,20210408
0548300673,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.38,17.01,4421714E,4421713E,-116.9050207,33.89908141,Dysart-GEO1-20210408,-0.19,41.92,ED-05483,DYSART,20210408
0548300674,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.87,21.92,2210840E,2210839E,-116.9194903,33.90362215,Dysart-GEO1-20210408,-0.14,39.63,ED-05483,DYSART,20210408
0548300675,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.24,17.87,2069938E,2033685E,-116.9161016,33.89342275,Dysart-GEO1-20210408,-0.13,37.6,ED-05483,DYSART,20210408
0548300676,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,27.75,17.38,2210848E,2210849E,-116.9249528,33.90636929,Dysart-GEO1-20210408,-0.06,31.7,ED-05483,DYSART,20210408
0548300677,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.9,39.96,2210850E,2210849E,-116.9250508,33.9075147,Dysart-GEO1-20210408,-0.03,49.5,ED-05483,DYSART,20210408
0548300678,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.91,16.05,1971605E,4331302E,-116.9116257,33.89442666,Dysart-GEO1-20210408,-0.01,36.77,ED-05483,DYSART,20210408
0548300679,,Fall,Fall-in > 0 ft and < 10 ft,12KV,26.73,6.42,2210848E,2210849E,-116.9249193,33.90646169,Dysart-GEO1-20210408,0.06,26.68,ED-05483,DYSART,20210408
0548300680,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.11,11.65,2162104E,2151950E,-116.9198242,33.89626351,Dysart-GEO1-20210408,0.06,33.34,ED-05483,DYSART,20210408
0548300681,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.62,29.32,4488054E,4488053E,-116.9123563,33.9070906,Dysart-GEO1-20210408,0.08,47.72,ED-05483,DYSART,20210408
0548300682,,Fall,Fall-in > 0 ft and < 10 ft,12KV,36.61,17.96,2162199E,2162198E,-116.9225194,33.89613489,Dysart-GEO1-20210408,0.1,42.63,ED-05483,DYSART,20210408
0548300683,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.39,17.88,2033686E,2069938E,-116.9161353,33.89323629,Dysart-GEO1-20210408,0.12,37.23,ED-05483,DYSART,20210408
0548300684,,Fall,Fall-in > 0 ft and < 10 ft,12KV,25.22,37.39,4467341E,2138063E,-116.9069296,33.9068741,Dysart-GEO1-20210408,0.12,44.18,ED-05483,DYSART,20210408
0548300685,,Fall,Fall-in > 0 ft and < 10 ft,12KV,24.91,17.22,4467341E,2138063E,-116.9068625,33.90692909,Dysart-GEO1-20210408,0.14,28.84,ED-05483,DYSART,20210408
0548300686,,Fall,Fall-in > 0 ft and < 10 ft,12KV,27.43,42.82,2210850E,2210849E,-116.9250562,33.90723165,Dysart-GEO1-20210408,0.16,48.8,ED-05483,DYSART,20210408
0548300687,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.38,16.48,2069938E,2033685E,-116.9160962,33.89347864,Dysart-GEO1-20210408,0.17,37.02,ED-05483,DYSART,20210408
0548300688,,Fall,Fall-in > 0 ft and < 10 ft,12KV,33.04,10.39,2210858E,2210859E,-116.9286304,33.91239751,Dysart-GEO1-20210408,0.2,33.39,ED-05483,DYSART,20210408
0548300689,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.35,11.16,2326319E,2326318E,-116.9018223,33.89985497,Dysart-GEO1-20210408,0.22,33.79,ED-05483,DYSART,20210408
0548300690,,Fall,Fall-in > 0 ft and < 10 ft,12KV,30.87,41.28,1806204E,1806205E,-116.9131629,33.89851573,Dysart-GEO1-20210408,0.24,51.95,ED-05483,DYSART,20210408
0548300691,,Fall,Fall-in > 0 ft and < 10 ft,12KV,31.63,28.59,4467342E,4467343E,-116.9063023,33.90693309,Dysart-GEO1-20210408,0.27,40.32,ED-05483,DYSART,20210408
0548300692,,Fall,Fall-in > 0 ft and < 10 ft,12KV,33.84,32.28,1971605E,4331302E,-116.9116803,33.89437032,Dysart-GEO1-20210408,0.29,45.86,ED-05483,DYSART,20210408
0548300693,,Fall,Fall-in > 0 ft and < 10 ft,12KV,31.6,14.42,2210843E,2210870E,-116.9237042,33.90361729,Dysart-GEO1-20210408,0.29,34.23,ED-05483,DYSART,20210408
0548300694,,Fall,Fall-in > 0 ft and < 10 ft,12KV,40.36,43.44,2033688E,2033689E,-116.916685,33.89110697,Dysart-GEO1-20210408,0.3,51.66,ED-05483,DYSART,20210408
0548300695,,Fall,Fall-in > 0 ft and < 10 ft,12KV,38.15,40.17,2033686E,2069938E,-116.9161283,33.89285588,Dysart-GEO1-20210408,0.38,55.57,ED-05483,DYSART,20210408
0548300696,,Fall,Fall-in > 0 ft and < 10 ft,12KV,35.81,15.95,4421714E,4421713E,-116.905024,33.89955692,Dysart-GEO1-20210408,0.39,37.69,ED-05483,DYSART,20210408
0548300697,,Fall,Fall-in > 0 ft and < 10 ft,12KV,41.54,40,2138064E,2138063E,-116.9078421,33.90686774,Dysart-GEO1-20210408,0.39,60.59,ED-05483,DYSART,20210408
0548300698,,Fall,Fall-in > 0 ft and < 10 ft,12KV,35.26,16.91,2033687E,2033688E,-116.9165913,33.89145179,Dysart-GEO1-20210408,0.41,38.19,ED-05483,DYSART,20210408
0548300699,,Fall,Fall-in > 0 ft and < 10 ft,12KV,21.56,22.38,4467344E,4332295E,-116.9063021,33.90545969,Dysart-GEO1-20210408,0.43,34.62,ED-05483,DYSART,20210408
0548300700,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.99,36.89,2293466E,2293465E,-116.9082567,33.9056431,Dysart-GEO1-20210408,0.45,53.33,ED-05483,DYSART,20210408
0548300701,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.43,33.19,2210852E,2210850E,-116.925089,33.90806847,Dysart-GEO1-20210408,0.45,41.91,ED-05483,DYSART,20210408
0548300702,,Fall,Fall-in > 0 ft and < 10 ft,12KV,27.14,21.93,2210863E,4211049E,-116.9290324,33.91324279,Dysart-GEO1-20210408,0.47,35.53,ED-05483,DYSART,20210408
0548300703,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.07,16.59,4467344E,4332295E,-116.9061875,33.90481696,Dysart-GEO1-20210408,0.48,38.36,ED-05483,DYSART,20210408
0548300704,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.62,21.04,456034S,2152039E,-116.9150734,33.8961858,Dysart-GEO1-20210408,0.49,34.15,ED-05483,DYSART,20210408
0548300705,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.67,14.62,1971607E,4331302E,-116.911613,33.89493801,Dysart-GEO1-20210408,0.5,35.96,ED-05483,DYSART,20210408
0548300706,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.78,29.3,2210843E,2210844E,-116.9244566,33.90366859,Dysart-GEO1-20210408,0.54,45.53,ED-05483,DYSART,20210408
0548300707,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.9,21.26,2210844E,2210845E,-116.9248801,33.90357975,Dysart-GEO1-20210408,0.56,37.99,ED-05483,DYSART,20210408
0548300708,,Fall,Fall-in > 0 ft and < 10 ft,12KV,36.74,34.51,2210843E,2210844E,-116.9240112,33.90367535,Dysart-GEO1-20210408,0.58,50.68,ED-05483,DYSART,20210408
0548300709,,Fall,Fall-in > 0 ft and < 10 ft,12KV,29.99,21.36,4467344E,4332295E,-116.9062945,33.90552505,Dysart-GEO1-20210408,0.65,39.18,ED-05483,DYSART,20210408
0548300710,,Fall,Fall-in > 0 ft and < 10 ft,12KV,29.82,42.03,4467344E,4332295E,-116.9063626,33.9055264,Dysart-GEO1-20210408,0.65,55.44,ED-05483,DYSART,20210408
0548300711,,Fall,Fall-in > 0 ft and < 10 ft,12KV,33.9,1.95,4467342E,4467343E,-116.9062158,33.90669601,Dysart-GEO1-20210408,0.65,33.05,ED-05483,DYSART,20210408
0548300712,,Fall,Fall-in > 0 ft and < 10 ft,12KV,31.35,20.34,4467341E,2138063E,-116.906429,33.90691782,Dysart-GEO1-20210408,0.7,35.82,ED-05483,DYSART,20210408
0548300713,,Fall,Fall-in > 0 ft and < 10 ft,12KV,39.52,43.09,2138064E,2138063E,-116.9073664,33.90686097,Dysart-GEO1-20210408,0.75,61.26,ED-05483,DYSART,20210408
0548300714,,Fall,Fall-in > 0 ft and < 10 ft,12KV,36.94,38.49,2210852E,2210850E,-116.9250458,33.90755825,Dysart-GEO1-20210408,0.77,49.09,ED-05483,DYSART,20210408
0548300715,,Fall,Fall-in > 0 ft and < 10 ft,12KV,40.72,18,2210868E,2210867E,-116.9290906,33.91760381,Dysart-GEO1-20210408,0.8,44.44,ED-05483,DYSART,20210408
0548300716,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.27,19.34,2210840E,2210841E,-116.9206076,33.90361328,Dysart-GEO1-20210408,0.83,39.57,ED-05483,DYSART,20210408
0548300717,,Fall,Fall-in > 0 ft and < 10 ft,12KV,27.57,41.85,2162114E,2138069E,-116.9117642,33.90563001,Dysart-GEO1-20210408,0.84,49.16,ED-05483,DYSART,20210408
0548300718,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.76,36.06,2138069E,2138070E,-116.9113447,33.90557465,Dysart-GEO1-20210408,0.84,49.94,ED-05483,DYSART,20210408
0548300719,,Fall,Fall-in > 0 ft and < 10 ft,12KV,31,6.04,2312202E,2312203E,-116.9047967,33.89985637,Dysart-GEO1-20210408,0.86,30.45,ED-05483,DYSART,20210408
0548300720,,Fall,Fall-in > 0 ft and < 10 ft,12KV,40.07,33.54,2138064E,2138063E,-116.9078865,33.90688531,Dysart-GEO1-20210408,0.87,56.34,ED-05483,DYSART,20210408
0548300721,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.01,19.65,1971607E,4331302E,-116.9116293,33.89496235,Dysart-GEO1-20210408,0.9,36.94,ED-05483,DYSART,20210408
0548300722,,Fall,Fall-in > 0 ft and < 10 ft,12KV,31.06,7.07,2326320E,2326319E,-116.9026733,33.89986343,Dysart-GEO1-20210408,0.9,30.91,ED-05483,DYSART,20210408
0548300723,,Fall,Fall-in > 0 ft and < 10 ft,12KV,30.55,26.13,4467344E,4467343E,-116.9062957,33.90623314,Dysart-GEO1-20210408,0.92,39,ED-05483,DYSART,20210408
0548300724,,Fall,Fall-in > 0 ft and < 10 ft,12KV,33.57,10.52,2326319E,2326318E,-116.9018628,33.89985632,Dysart-GEO1-20210408,0.92,34.14,ED-05483,DYSART,20210408
0548300725,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.24,19.54,2210847E,4708858E,-116.9248887,33.90479146,Dysart-GEO1-20210408,0.94,41.66,ED-05483,DYSART,20210408
0548300726,,Fall,Fall-in > 0 ft and < 10 ft,12KV,31.77,7.28,2210847E,2210848E,-116.9248935,33.90579002,Dysart-GEO1-20210408,0.95,31.69,ED-05483,DYSART,20210408
0548300727,,Fall,Fall-in > 0 ft and < 10 ft,12KV,35.9,23.49,2210843E,2210870E,-116.923022,33.90363802,Dysart-GEO1-20210408,0.96,42.14,ED-05483,DYSART,20210408
0548300728,,Fall,Fall-in > 0 ft and < 10 ft,12KV,27.25,21.1,4467344E,4332295E,-116.9063124,33.90523839,Dysart-GEO1-20210408,0.99,35.82,ED-05483,DYSART,20210408
0548300729,,Fall,Fall-in > 0 ft and < 10 ft,12KV,27.98,23.91,4656756E,4016234E,-116.9231349,33.89997568,Dysart-GEO1-20210408,1.01,34.06,ED-05483,DYSART,20210408
0548300730,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.4,38.52,4467341E,2138063E,-116.9063447,33.90686733,Dysart-GEO1-20210408,1.04,49.6,ED-05483,DYSART,20210408
0548300731,,Fall,Fall-in > 0 ft and < 10 ft,12KV,35.84,17.57,1971605E,1971604E,-116.9116475,33.89369274,Dysart-GEO1-20210408,1.07,38.54,ED-05483,DYSART,20210408
0548300732,,Fall,Fall-in > 0 ft and < 10 ft,12KV,34.82,41.33,4467341E,2138063E,-116.9063436,33.90711208,Dysart-GEO1-20210408,1.11,54.79,ED-05483,DYSART,20210408
0548300733,,Fall,Fall-in > 0 ft and < 10 ft,12KV,29.07,35.25,4467344E,4332295E,-116.9063378,33.90556561,Dysart-GEO1-20210408,1.11,49.3,ED-05483,DYSART,20210408
0548300734,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.56,14.54,4421714E,4421713E,-116.9050288,33.8991089,Dysart-GEO1-20210408,1.14,39.8,ED-05483,DYSART,20210408
0548300735,,Fall,Fall-in > 0 ft and < 10 ft,12KV,38.99,20.64,4671712E,2033686E,-116.9162079,33.89277421,Dysart-GEO1-20210408,1.14,43.84,ED-05483,DYSART,20210408
0548300736,,Fall,Fall-in > 0 ft and < 10 ft,12KV,39.88,43.45,2138065E,2138064E,-116.9090053,33.90711901,Dysart-GEO1-20210408,1.16,58.15,ED-05483,DYSART,20210408
0548300737,,Fall,Fall-in > 0 ft and < 10 ft,12KV,30.92,19.24,456032S,1806201E,-116.9123615,33.89620219,Dysart-GEO1-20210408,1.17,34.9,ED-05483,DYSART,20210408
0548300738,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.78,8.29,2138065E,2138064E,-116.9094718,33.9069518,Dysart-GEO1-20210408,1.18,36.07,ED-05483,DYSART,20210408
0548300739,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.24,12.73,4467344E,4332295E,-116.9063248,33.90465831,Dysart-GEO1-20210408,1.21,37.77,ED-05483,DYSART,20210408
0548300740,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.02,16.03,1806208E,1806207E,-116.9131627,33.89997016,Dysart-GEO1-20210408,1.23,38.16,ED-05483,DYSART,20210408
0548300741,,Fall,Fall-in > 0 ft and < 10 ft,12KV,32.01,31.65,2210852E,2210850E,-116.9250555,33.90783004,Dysart-GEO1-20210408,1.24,46.63,ED-05483,DYSART,20210408
0548300742,,Fall,Fall-in > 0 ft and < 10 ft,12KV,33.39,10.94,4467344E,4332295E,-116.9061956,33.90496886,Dysart-GEO1-20210408,1.24,32.86,ED-05483,DYSART,20210408
0548300743,,Fall,Fall-in > 0 ft and < 10 ft,12KV,25.71,8.03,2210848E,2210849E,-116.9249269,33.90654056,Dysart-GEO1-20210408,1.24,24.53,ED-05483,DYSART,20210408
0548300744,,Fall,Fall-in > 0 ft and < 10 ft,12KV,37.85,14.42,2138065E,2138064E,-116.909308,33.90693512,Dysart-GEO1-20210408,1.25,38.94,ED-05483,DYSART,20210408
0548300745,,Fall,Fall-in > 0 ft and < 10 ft,12KV,29.47,15.82,4421715E,4421714E,-116.9050215,33.89853099,Dysart-GEO1-20210408,1.27,31.54,ED-05483,DYSART,20210408
0548300746,,Fall,Fall-in > 0 ft and < 10 ft,12KV,33.88,44.15,2210858E,2210859E,-116.9284493,33.91239165,Dysart-GEO1-20210408,1.3,52.89,ED-05483,DYSART,20210408
