VEG_ID,LONGITUDE,LATITUDE,ELEV,HEIGHT,AVG_SPREAD,MAX_SPREAD,TREE_SPECIES,LAST_TRIMMED
1,-117.928859,33.80744047,186.33,58.81,17.39,19.69,Western sycamore,9/10/21
2,-117.929281,33.80741316,148.5,22.54,16.73,18.37,California palm,9/10/21
3,-117.928838,33.8074189,187.84,61.17,18.7,21.33,Queen palm,9/10/21
4,-117.928061,33.80742567,201.67,73.16,17.39,18.37,Mexican fan palm,9/10/21
5,-117.929117,33.80740087,147.3,20.56,17.72,19.03,Carrotwood,9/10/21
6,-117.928933,33.80740356,145.39,18.52,16.73,24.93,Dwarf fig tree,9/10/21
7,-117.915727,33.80758065,164.17,27.7,17.72,18.7,Western sycamore,9/10/21
8,-117.929014,33.8073988,157.37,30.45,18.37,19.03,Western sycamore,9/10/21
9,-117.928670,33.80740336,157.89,30.7,17.06,17.72,California palm,9/10/21
10,-117.928730,33.80739933,152.36,25.27,17.72,19.03,Queen palm,9/10/21
11,-117.929339,33.80738782,151.98,25.54,17.06,18.37,Mexican fan palm,9/10/21
12,-117.915800,33.80755761,163.75,27.62,18.37,20.34,Carrotwood,9/10/21
13,-117.915576,33.80754982,188.67,51.55,20.01,23.62,Dwarf fig tree,9/10/21
14,-117.915572,33.80755054,188.67,51.55,19.36,22.31,Western sycamore,9/10/21
15,-117.915709,33.80754091,170.96,34.17,18.37,19.03,Western sycamore,9/10/21
16,-117.915537,33.80754303,188.26,51.88,18.37,19.03,California palm,9/10/21
17,-117.915795,33.80752568,162.29,26.28,18.7,22.31,Queen palm,9/10/21
18,-117.928613,33.80735024,145.94,17.81,18.37,23.29,Mexican fan palm,9/10/21
19,-117.915658,33.8075237,166.89,29.57,18.7,20.34,Carrotwood,9/10/21
20,-117.915925,33.80751813,181.3,45.45,18.37,19.03,Dwarf fig tree,9/10/21
21,-117.915486,33.80751881,182.14,46.2,18.37,19.03,Western sycamore,9/10/21
22,-117.915799,33.80749331,162.16,26.22,18.7,31.5,Western sycamore,9/10/21
23,-117.915910,33.80747154,180.26,44.97,18.7,20.34,California palm,9/10/21
24,-117.914639,33.8074765,158.84,21.61,16.73,19.03,Queen palm,9/10/21
25,-117.915535,33.80746115,187.46,50.86,18.37,19.03,Mexican fan palm,9/10/21
26,-117.915799,33.8074544,164.13,28.22,18.37,19.03,Carrotwood,9/10/21
27,-117.915695,33.80745566,166.42,29.57,20.01,30.18,Dwarf fig tree,9/10/21
28,-117.915476,33.80745784,181.14,45.26,18.37,19.03,Western sycamore,9/11/21
29,-117.915655,33.80743799,172.36,34.98,18.37,19.03,Western sycamore,9/11/21
30,-117.915111,33.80744527,162.24,25.35,18.37,22.31,California palm,9/11/21
31,-117.914904,33.80744938,190.21,52.62,17.06,18.37,Queen palm,9/11/21
32,-117.915801,33.80742126,163.2,27.5,21,37.07,Mexican fan palm,9/11/21
33,-117.928606,33.8072434,145.99,17.44,18.7,22.97,Western sycamore,9/11/21
34,-117.914891,33.80742334,174.12,36.96,18.37,19.03,California palm,9/11/21
35,-117.914637,33.80742592,170.71,33.3,17.39,19.03,Queen palm,9/11/21
36,-117.915045,33.80741716,168.1,31.06,18.37,19.03,Mexican fan palm,9/11/21
37,-117.914951,33.80741893,171.37,34.21,18.04,19.03,Carrotwood,9/11/21
38,-117.914745,33.8074212,159.24,21.9,18.37,19.03,Dwarf fig tree,9/11/21
39,-117.916038,33.80739001,173.66,38.26,18.37,19.03,Western sycamore,9/11/21
40,-117.916097,33.80738563,163.37,28.41,17.39,19.69,Western sycamore,9/11/21
41,-117.915204,33.80739719,174.37,38.29,18.37,22.64,California palm,9/11/21
42,-117.915801,33.80738522,165.44,29.74,18.37,19.03,Queen palm,9/11/21
43,-117.915930,33.80738083,177.72,42.04,18.7,23.29,Mexican fan palm,9/11/21
44,-117.915705,33.8073808,166,29.36,18.04,19.03,Carrotwood,9/11/21
45,-117.915573,33.80737096,189.72,52.56,18.37,19.69,Dwarf fig tree,9/11/21
46,-117.915160,33.80736935,176.55,40.63,18.7,21,Western sycamore,9/11/21
47,-117.915916,33.80735553,177.42,41.89,20.34,24.93,Western sycamore,9/11/21
48,-117.915465,33.8073505,184.97,48.98,20.01,30.18,California palm,9/11/21
49,-117.915706,33.80734356,166.23,29.36,19.69,23.95,Queen palm,9/11/21
50,-117.915942,33.80732964,176.61,41.25,18.04,19.69,Mexican fan palm,9/11/21
51,-117.915533,33.80732803,189.64,52.96,18.37,19.69,Carrotwood,9/11/21
52,-117.915465,33.80732907,185.66,49.72,18.37,19.69,Dwarf fig tree,9/11/21
53,-117.928140,33.80715215,168.37,40.56,18.37,19.03,Western sycamore,9/11/21
54,-117.928583,33.80713197,146.6,18.41,18.04,21.98,Western sycamore,9/11/21
55,-117.915940,33.80729118,178.71,42.89,18.37,19.03,California palm,9/11/21
56,-117.928561,33.80710728,147.22,18.99,19.03,23.62,Queen palm,9/11/21
57,-117.927757,33.80711912,157.5,19.56,15.42,16.73,Mexican fan palm,9/11/21
58,-117.915957,33.8072578,177.82,42.51,18.7,19.69,Carrotwood,9/11/21
59,-117.928123,33.80709175,167.73,37.79,18.37,19.03,Dwarf fig tree,9/11/21
60,-117.928555,33.80707467,147.32,18.91,20.67,36.75,Western sycamore,9/11/21
61,-117.929334,33.80706131,153.86,27.26,16.4,17.72,Western sycamore,9/11/21
62,-117.927753,33.80707835,161.46,26.23,15.75,17.06,California palm,9/11/21
63,-117.928546,33.80702133,151.06,22.59,18.7,21.98,Queen palm,9/11/21
64,-117.916183,33.80717951,163.18,28.06,15.75,17.06,Mexican fan palm,9/11/21
65,-117.915991,33.80717863,174.91,39.75,18.37,19.03,Western sycamore,9/11/21
66,-117.928550,33.80698863,151.36,23.08,18.37,19.03,California palm,9/11/21
67,-117.916011,33.80715311,174.87,39.79,18.37,19.03,Queen palm,9/11/21
68,-117.928186,33.80698305,154.03,26.43,18.37,19.69,Mexican fan palm,9/11/21
69,-117.927563,33.80698406,156.41,24.94,16.73,17.72,Carrotwood,9/11/21
70,-117.916036,33.80712085,172.23,37.19,18.37,19.03,Dwarf fig tree,9/11/21
71,-117.928541,33.80694939,151.09,22.91,18.37,19.03,Western sycamore,9/11/21
72,-117.927621,33.80695871,153.99,22.68,18.37,19.03,Western sycamore,9/11/21
73,-117.928102,33.80693432,155.92,25.91,20.01,31.5,California palm,9/11/21
74,-117.928136,33.80691226,156.62,28.15,19.03,25.92,Queen palm,9/11/21
75,-117.915670,33.80707925,162.97,26.39,18.37,19.03,Mexican fan palm,9/11/21
76,-117.914883,33.80708927,169.77,33.89,19.36,26.9,Carrotwood,9/11/21
77,-117.928686,33.80690107,153.58,25.47,18.37,19.03,Dwarf fig tree,9/11/21
78,-117.928227,33.80690755,151.65,25.1,19.03,40.35,Western sycamore,9/11/21
79,-117.927866,33.80690853,146.39,17.65,19.69,32.15,Western sycamore,9/11/21
80,-117.927810,33.80690883,150.12,20.78,18.37,19.03,California palm,9/11/21
81,-117.929335,33.80687869,144.27,17.63,15.42,16.73,Queen palm,9/11/21
82,-117.928146,33.80689017,156.74,28.63,18.7,21.98,Mexican fan palm,9/11/21
83,-117.915734,33.80705697,161.18,24.85,18.37,19.69,Carrotwood,9/11/21
84,-117.914828,33.80706856,171.99,36.01,18.7,22.31,Dwarf fig tree,9/11/21
85,-117.914669,33.80707041,168.21,32.32,18.37,19.03,Western sycamore,9/11/21
86,-117.928038,33.80687771,148.85,20.72,17.39,19.03,Western sycamore,9/11/21
87,-117.914871,33.80705334,172.47,36.51,17.39,18.7,California palm,9/11/21
88,-117.914763,33.80705136,172.69,36.54,18.37,19.03,Queen palm,9/11/21
89,-117.928148,33.80686464,156.77,28.76,21,42.65,Mexican fan palm,9/11/21
90,-117.928233,33.8068207,159.16,32.9,17.72,19.03,Carrotwood,9/11/21
91,-117.928345,33.80681234,168.69,41.86,18.37,19.03,Dwarf fig tree,9/11/21
92,-117.928139,33.80681136,158.41,30.47,18.7,22.31,Western sycamore,9/11/21
93,-117.928049,33.80680202,149.57,20.83,18.37,19.03,Western sycamore,9/11/21
94,-117.928496,33.80678572,152,24.79,18.04,19.03,California palm,9/11/21
95,-117.915641,33.80693931,168.36,31.25,18.7,21.65,Queen palm,9/11/21
96,-117.915637,33.80693939,168.36,31.25,18.37,19.03,Mexican fan palm,9/11/21
97,-117.928133,33.80676878,159.17,31.33,18.37,19.03,Western sycamore,9/11/21
98,-117.928043,33.80676597,149.99,21.62,19.36,28.87,California palm,9/11/21
99,-117.928443,33.80675705,151.68,25.36,18.37,19.03,Queen palm,9/11/21
100,-117.928958,33.80674676,146.38,19.42,17.39,19.03,Mexican fan palm,9/11/21
101,-117.928227,33.80674551,158.48,32.07,18.37,19.03,Carrotwood,9/11/21
102,-117.928038,33.80674096,150.75,22.94,19.69,28.87,Dwarf fig tree,9/11/21
103,-117.916088,33.80688637,166.87,31.45,18.7,20.34,Western sycamore,9/11/21
104,-117.928137,33.80671832,158.99,31.03,18.7,21,Western sycamore,9/11/21
105,-117.928038,33.80671937,150.85,22.98,18.7,23.62,California palm,9/11/21
106,-117.915838,33.80687998,155.82,19.1,18.37,19.03,Queen palm,9/11/21
107,-117.928936,33.80670018,170.74,43.74,18.04,20.01,Mexican fan palm,9/11/21
108,-117.928308,33.80670159,161.99,35.19,17.72,19.03,Carrotwood,9/11/21
109,-117.914906,33.80686675,174.61,38.56,18.7,21.98,Dwarf fig tree,9/11/21
110,-117.928952,33.8066748,170.67,44.13,18.04,19.03,Western sycamore,9/11/21
111,-117.929171,33.80666527,147.7,21.22,18.04,19.03,Western sycamore,9/11/21
112,-117.914827,33.80685779,176.12,40.12,18.7,19.36,California palm,9/11/21
113,-117.928341,33.80666515,163.52,36.75,18.37,19.03,Queen palm,9/11/21
114,-117.928136,33.80666833,160.12,31.52,18.7,21,Mexican fan palm,9/11/21
115,-117.928089,33.80666506,157.62,29.48,18.37,19.03,Carrotwood,9/11/21
116,-117.914948,33.80684114,175.08,39.23,18.7,20.34,Dwarf fig tree,9/11/21
117,-117.929041,33.8066455,173.55,47.39,18.37,19.03,Western sycamore,9/11/21
118,-117.928534,33.80664885,152.85,25.06,18.37,19.03,Western sycamore,9/11/21
119,-117.914797,33.80682513,175.55,39.7,19.03,23.29,California palm,9/11/21
120,-117.928642,33.80663597,154.2,26.77,18.7,23.95,Queen palm,9/11/21
121,-117.914835,33.80682137,176.54,40.46,18.7,21.98,Mexican fan palm,9/11/21
122,-117.928033,33.80663772,151.04,23.36,18.37,28.87,Carrotwood,9/11/21
123,-117.915648,33.80679949,159.69,23.54,18.7,21.33,Dwarf fig tree,9/11/21
124,-117.928152,33.80661717,160.87,33.39,18.37,19.03,Western sycamore,9/11/21
125,-117.914642,33.80679494,163.6,26.73,17.39,19.03,Western sycamore,9/11/21
126,-117.914793,33.80678968,178.62,41.84,18.37,19.03,California palm,9/11/21
127,-117.928805,33.80659797,155.56,29.69,17.39,18.37,Queen palm,9/11/21
128,-117.915717,33.80677395,163.84,27.34,19.03,20.67,Mexican fan palm,9/11/21
129,-117.928844,33.80659431,155.35,29.58,18.7,24.93,Western sycamore,9/11/21
130,-117.915003,33.80677962,193.02,56.24,18.37,19.03,California palm,9/11/21
131,-117.914870,33.80678086,197.92,60.95,18.04,19.03,Queen palm,9/11/21
132,-117.928045,33.80659843,148.8,20.38,17.72,19.03,Mexican fan palm,9/11/21
133,-117.916080,33.80675845,157.96,22.29,18.37,19.03,Carrotwood,9/11/21
134,-117.914948,33.80677251,199.85,62.77,18.04,19.03,Dwarf fig tree,9/11/21
135,-117.915751,33.80675896,163.7,27.1,18.7,20.34,Western sycamore,9/11/21
136,-117.916128,33.80674233,170.42,35.36,16.73,17.72,Western sycamore,9/11/21
137,-117.928220,33.80656752,167.38,41.33,18.37,19.03,California palm,9/11/21
138,-117.928157,33.8065678,159.29,31.81,18.7,21,Queen palm,9/11/21
139,-117.915719,33.80673417,164.01,26.86,18.37,19.69,Mexican fan palm,9/11/21
140,-117.928322,33.80656161,167.36,40.81,18.37,19.36,Carrotwood,9/11/21
141,-117.928126,33.80655847,161.1,32.55,18.37,19.03,Dwarf fig tree,9/11/21
142,-117.928053,33.80655403,152.81,23.85,18.37,21.33,Western sycamore,9/11/21
143,-117.915560,33.80670762,183.87,47.4,18.04,21.33,Western sycamore,9/11/21
144,-117.916080,33.80668704,158.8,23.02,20.01,43.64,California palm,9/11/21
145,-117.928150,33.80651353,158.47,30.96,18.37,19.03,Queen palm,9/11/21
146,-117.915517,33.80666455,184.22,48.26,19.36,27.23,Mexican fan palm,9/11/21
147,-117.915693,33.80665846,160.75,23.76,18.37,19.69,Carrotwood,9/11/21
148,-117.928342,33.80648195,165.22,38.63,18.37,19.03,Dwarf fig tree,9/11/21
149,-117.915790,33.80664657,158.85,22.08,18.37,19.03,Western sycamore,9/11/21
150,-117.915181,33.80665499,182.21,46.88,16.73,17.72,Western sycamore,9/11/21
151,-117.928223,33.80647035,152.65,26.52,24.28,54.46,California palm,9/11/21
152,-117.915696,33.80663728,161.16,24.17,18.37,19.69,Queen palm,9/11/21
153,-117.915636,33.80663823,160.24,23.34,18.04,19.03,Mexican fan palm,9/11/21
154,-117.916073,33.80662836,163.23,28.13,18.37,19.03,Carrotwood,9/11/21
155,-117.915537,33.80663212,186.2,50.05,19.03,23.29,Dwarf fig tree,9/11/21
156,-117.928041,33.80646095,152.07,22.83,18.7,23.62,Western sycamore,9/11/21
157,-117.928148,33.80645253,157.91,30.17,18.37,19.03,Western sycamore,9/11/21
158,-117.928118,33.80644966,159.18,30.47,18.37,19.69,California palm,9/11/21
159,-117.915176,33.80660451,182.7,47.31,17.39,19.69,Queen palm,9/11/21
160,-117.928312,33.80642181,167.83,41.38,18.37,20.34,Mexican fan palm,9/11/21
161,-117.928346,33.80641832,167.68,41.13,18.7,23.62,Western sycamore,9/11/21
162,-117.915794,33.80657824,159.65,23.15,18.7,20.01,California palm,9/11/21
163,-117.915686,33.80656549,162.31,25.48,18.04,19.03,Queen palm,9/11/21
164,-117.928226,33.80639032,157.96,31.91,17.72,21,Mexican fan palm,9/11/21
165,-117.916051,33.80655349,166.04,30.49,18.7,21.65,Carrotwood,9/11/21
166,-117.915467,33.80654713,189.79,54.57,18.37,19.69,Dwarf fig tree,9/11/21
167,-117.928147,33.8063736,158,30.13,18.37,19.03,Western sycamore,9/11/21
168,-117.928341,33.80636407,165.6,39.09,18.7,20.34,Western sycamore,9/11/21
169,-117.928232,33.80636587,158.58,32.55,17.39,20.67,California palm,9/11/21
170,-117.915523,33.80653221,188.39,52.42,20.01,35.43,Queen palm,9/11/21
171,-117.928032,33.80636106,150.61,21.24,17.72,22.64,Mexican fan palm,9/11/21
172,-117.915180,33.80651844,177.46,42.24,17.39,19.03,Carrotwood,9/11/21
173,-117.928443,33.80633362,162.52,36.79,18.37,19.03,Dwarf fig tree,9/11/21
174,-117.915797,33.80650279,159.89,23.52,18.37,19.36,Western sycamore,9/11/21
175,-117.928156,33.80633376,157.72,30.17,19.03,23.29,Western sycamore,9/11/21
176,-117.916063,33.80648508,162.68,27.2,18.7,20.01,California palm,9/11/21
177,-117.915178,33.80648341,176.25,41.2,16.4,17.72,Queen palm,9/11/21
178,-117.928044,33.80630341,151.01,21.66,18.7,25.92,Mexican fan palm,9/11/21
179,-117.915487,33.80646743,191.56,56.22,19.69,27.23,Carrotwood,9/11/21
180,-117.915633,33.80646286,166.95,30.23,18.37,19.03,Dwarf fig tree,9/11/21
181,-117.915453,33.80646516,190.95,55.91,17.72,19.03,Western sycamore,9/11/21
182,-117.915546,33.80645972,192.9,57.11,20.34,33.79,Western sycamore,9/11/21
183,-117.928166,33.80626628,156.24,29.25,18.37,19.03,California palm,9/11/21
184,-117.915787,33.80642799,159.9,23.5,19.03,22.31,Queen palm,9/11/21
185,-117.928316,33.80623868,146.49,19.83,18.37,21.33,Mexican fan palm,9/11/21
186,-117.928347,33.8062346,146.42,20.03,18.04,19.03,Carrotwood,9/11/21
187,-117.915791,33.80640279,160.85,24.63,17.39,18.7,Dwarf fig tree,9/11/21
188,-117.916057,33.80638538,166.74,31.49,20.01,33.79,Western sycamore,9/11/21
189,-117.915476,33.80637442,188.7,53.83,18.37,20.01,Western sycamore,9/11/21
190,-117.915602,33.80636204,166.83,30.34,18.37,19.69,California palm,9/11/21
191,-117.916073,33.80634549,165.51,30.68,18.37,20.01,Queen palm,9/11/21
192,-117.915556,33.8063346,186.79,50.75,22.97,48.88,Mexican fan palm,9/11/21
193,-117.915522,33.80631674,186.72,51.2,19.03,22.31,Western sycamore,9/11/21
194,-117.928336,33.80614145,153.06,26.7,18.37,19.03,California palm,9/11/21
195,-117.928039,33.80614213,151.46,22.66,18.37,22.97,Queen palm,9/11/21
196,-117.915613,33.80630839,165.4,28.84,18.37,19.03,Mexican fan palm,9/11/21
197,-117.916038,33.80628855,160.28,24.97,18.37,20.34,Carrotwood,9/11/21
198,-117.928155,33.80612237,158.78,31.45,18.37,19.03,Dwarf fig tree,9/11/21
199,-117.915462,33.80629222,182.5,47.62,18.7,20.34,Western sycamore,9/11/21
200,-117.915535,33.80627081,185.2,49.69,26.9,56.1,Western sycamore,9/11/21
201,-117.915615,33.8062653,165.25,28.56,18.04,18.7,California palm,9/11/21
202,-117.916071,33.8062565,163.33,28.39,19.03,30.18,Queen palm,9/11/21
203,-117.915174,33.8062691,162.3,27.44,16.73,21.98,Mexican fan palm,9/11/21
204,-117.928549,33.80608548,167.2,39.17,17.72,20.34,Carrotwood,9/11/21
205,-117.915757,33.80624193,165.02,28.43,18.37,19.03,Dwarf fig tree,9/11/21
206,-117.928155,33.80606859,159.48,31.99,18.37,19.03,Western sycamore,9/11/21
207,-117.928051,33.80606666,150.41,21.84,19.69,27.56,Western sycamore,9/11/21
208,-117.928338,33.80605915,150.97,24.86,18.37,19.03,California palm,9/11/21
209,-117.916036,33.80622419,159.21,24.01,18.37,19.03,Queen palm,9/11/21
210,-117.915555,33.80622309,187.61,51.87,20.67,33.14,Mexican fan palm,9/11/21
211,-117.915529,33.80622318,187.45,51.92,19.36,22.31,Carrotwood,9/11/21
212,-117.915632,33.80621471,166.61,30.11,20.34,28.54,Dwarf fig tree,9/11/21
213,-117.915487,33.80621311,184.91,50.14,18.7,20.34,Western sycamore,9/11/21
214,-117.928111,33.80603413,159.76,31.23,18.37,20.01,Western sycamore,9/11/21
215,-117.915696,33.80619966,163.3,26.76,18.7,20.34,California palm,9/11/21
216,-117.928142,33.80602915,159.68,31.42,18.7,19.36,Queen palm,9/11/21
217,-117.928038,33.80603074,151.87,23.38,18.04,19.36,Mexican fan palm,9/11/21
218,-117.915189,33.80620335,177.56,42.72,16.73,19.03,Carrotwood,9/11/21
219,-117.915636,33.80618931,166.7,30.14,19.03,23.62,Dwarf fig tree,9/11/21
220,-117.915770,33.8061847,156.71,20.69,23.29,49.54,Western sycamore,9/11/21
221,-117.915532,33.80617694,182.77,47.22,20.67,40.68,Western sycamore,9/11/21
222,-117.928141,33.80600442,159.45,31.4,18.37,19.36,California palm,9/11/21
223,-117.916048,33.8061621,165.12,30.75,19.03,21.33,Queen palm,9/11/21
224,-117.928450,33.80598595,150.49,24.53,18.04,21,Mexican fan palm,9/11/21
225,-117.928320,33.80598717,160.49,34.5,18.37,19.03,Western sycamore,9/11/21
226,-117.928505,33.80597781,148.29,20.88,18.7,20.34,California palm,9/11/21
227,-117.915541,33.80614795,187.93,52.34,23.95,59.06,Queen palm,9/11/21
228,-117.928234,33.80597464,153.64,28.05,16.73,17.72,Mexican fan palm,9/11/21
229,-117.915748,33.8061344,164.56,27.89,18.7,22.97,Carrotwood,9/11/21
230,-117.928040,33.80595139,151.62,23.53,19.03,23.29,Dwarf fig tree,9/11/21
231,-117.915183,33.80611706,178.89,44.21,16.4,17.72,Western sycamore,9/11/21
232,-117.915729,33.80610185,166.38,29.93,18.37,19.03,Western sycamore,9/11/21
233,-117.916051,33.80609418,166.12,31.76,18.04,21.65,California palm,9/11/21
234,-117.915184,33.80609516,179.15,44.52,17.39,19.69,Queen palm,9/11/21
235,-117.915767,33.80608091,165.21,29.22,18.7,22.31,Mexican fan palm,9/11/21
236,-117.928324,33.8059087,168.57,42.69,18.37,19.03,Carrotwood,9/11/21
237,-117.915548,33.80606856,186.03,50.48,18.7,23.62,Dwarf fig tree,9/11/21
238,-117.928160,33.80588896,153.42,26.67,19.69,28.87,Western sycamore,9/11/21
239,-117.915488,33.80604465,187.97,53.43,18.7,21.33,Western sycamore,9/11/21
240,-117.915758,33.80603446,164.14,28.07,18.37,19.03,California palm,9/11/21
241,-117.928151,33.80586425,154.32,27.28,18.7,21.98,Queen palm,9/11/21
242,-117.916011,33.80602393,166.97,32.01,18.7,20.34,Mexican fan palm,9/11/21
243,-117.928451,33.80585287,158.72,33.25,17.39,19.03,Carrotwood,9/11/21
244,-117.915599,33.80602567,165.69,29.9,18.37,19.03,Dwarf fig tree,9/11/21
245,-117.915552,33.80602203,186.01,50.49,24.93,45.6,Western sycamore,9/11/21
